"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"14-001101","08/28/14 0108","08/28/14 0108","08/28/14 0108","Beach Avenue and Lincoln Way","Arrest","drug violation",-93.639494,42.022655
"14-001101","08/28/14 0108","08/28/14 0108","08/28/14 0108","Beach Avenue and Lincoln Way","Arrest","alcohol violation",-93.639494,42.022655
"14-001102","08/28/14 0157","08/28/14 0157","08/28/14 0157","Storm Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500563,42.0161339
"14-001103","08/28/14 0226","08/28/14 0226","08/28/14 0226","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"14-001104","08/28/14 0952",NA,"08/28/14 0952","Design College","Open","theft",-93.6531506,42.0285641
"14-001109","08/29/14 0046","08/29/14 0046","08/29/14 0046","Gray Avenue and Sunset Drive","Arrest","public intoxication",-93.6411862,42.0212956
"14-001110","08/29/14 0058","08/29/14 0058","08/29/14 0058","1400 block of Stange Road","Arrest","operating while intoxicated",-93.6447533,42.035064
"14-001113","08/29/14 1533",NA,"08/29/14 1533","Student Services Building","Open","theft",-93.6501447,42.0253226
"14-001115","08/29/14 2313","08/29/14 2313","08/29/14 2313","Lincoln Way and Union Drive","Arrest","public intoxication",-93.64278,42.0226914
"14-001115","08/29/14 2313","08/29/14 2313","08/29/14 2313","Lincoln Way and Union Drive","Arrest","false information",-93.64278,42.0226914
"14-001116","08/30/14 0020","08/30/14 0020","08/30/14 0020","Chamblerlain Place and Chamberlain Street","Arrest","public intoxication",NA,NA
"14-001117","08/30/14 0111","08/30/14 0111","08/30/14 0111","Hayward Avenue and Knapp Street","Arrest","alcohol violation",-93.6517339,42.0191154
"14-001117","08/30/14 0111","08/30/14 0111","08/30/14 0111","HAYWARD AVE/KNAPP ST","Arrest","liquor law violation",NA,NA
"14-001118","08/30/14 0115","08/30/14 0115","08/30/14 0115","Hyland Avenue and Lincoln Way","Arrest","public intoxication",-93.6555907,42.0227264
"14-001119","08/30/14 0150","08/30/14 0150","08/30/14 0150","State Gymnasium","Arrest","public intoxication",-93.6538021,42.0246748
"14-001120","08/30/14 0144","08/30/14 0144","08/30/14 0144","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"14-001121","08/30/14 0228","08/30/14 0228","08/30/14 0228","Sheldon Avenue and West Street","Arrest","public intoxication",-93.6543018,42.0253597
"14-001122","08/30/14 0228","08/30/14 0228","08/30/14 0228","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"14-001123","08/30/14 0302","08/30/14 0302","08/30/14 0302","Ash Avenue and Donald Street","Arrest","public intoxication",-93.6443323,42.0170141
"14-001124","08/30/14 0258","08/30/14 0258","08/30/14 0258","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"14-001126","08/30/14 0400","08/30/14 0400","08/30/14 0400","Lot 112N","Arrest","operating while intoxicated",-93.637297,42.0327745
"14-001126","08/30/14 0400","08/30/14 0400","08/30/14 0400","Lot 112N","Arrest","alcohol violation",-93.637297,42.0327745
"14-001127","08/30/14 0829","08/30/14 0829","08/30/14 0829","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001127","08/30/14 0830","08/30/14 0830","08/30/14 0830","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001128","08/30/14 0829","08/30/14 0829","08/30/14 0829","LOT S4","Arrest","liquor law violation",-93.6348588,42.0120423
"14-001128","08/30/14 0830","08/30/14 0830","08/30/14 0830","Lot S4","Arrest","alcohol violation",-93.6348588,42.0120423
"14-001129","08/30/14 0854","08/30/14 0854","08/30/14 0854","LOT S7","Arrest","liquor law violation",-93.6331516,42.0140523
"14-001129","08/30/14 0900","08/30/14 0900","08/30/14 0900","Lot S7","Arrest","alcohol violation",-93.6331516,42.0140523
"14-001130","08/30/14 0905","08/30/14 0905","08/30/14 0905","LOT 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"14-001130","08/30/14 0910","08/30/14 0910","08/30/14 0910","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"14-001131","08/30/14 0904","08/30/14 0904","08/30/14 0904","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001131","08/30/14 0907","08/30/14 0907","08/30/14 0907","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001132","08/30/14 0929","08/30/14 0929","08/30/14 0929","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001132","08/30/14 0930","08/30/14 0930","08/30/14 0930","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001133","08/30/14 0929","08/30/14 0929","08/30/14 0929","LOT 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"14-001133","08/30/14 0930","08/30/14 0930","08/30/14 0930","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"14-001134","08/30/14 0956","08/30/14 0956","08/30/14 0956","LOT B5","Arrest","liquor law violation",NA,NA
"14-001134","08/30/14 1000","08/30/14 1000","08/30/14 1000","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"14-001135","08/30/14 1005","08/30/14 1005","08/30/14 1005","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001135","08/30/14 1007","08/30/14 1007","08/30/14 1007","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001136","08/30/14 1009","08/30/14 1009","08/30/14 1009","Lot B6","Arrest","alcohol violation",-93.6365107,42.0167789
"14-001136","08/30/14 1009","08/30/14 1009","08/30/14 1009","Lot B6","Arrest","false information",-93.6365107,42.0167789
"14-001136","08/30/14 1009","08/30/14 1009","08/30/14 1009","LOT B6","Arrest","public intoxication",-93.6365107,42.0167789
"14-001136","08/30/14 1009","08/30/14 1009","08/30/14 1009","LOT B6","Arrest","liquor law violation",-93.6365107,42.0167789
"14-001136","08/30/14 1009","08/30/14 1009","08/30/14 1009","LOT B6","Arrest","false information",-93.6365107,42.0167789
"14-001137","08/30/14 1046","08/30/14 1046","08/30/14 1046","Lot S4","Arrest","alcohol violation",-93.6348588,42.0120423
"14-001137","08/30/14 1046","08/30/14 1046","08/30/14 1046","LOT S4","Arrest","liquor law violation",-93.6348588,42.0120423
"14-001138","08/30/14 1116","08/30/14 1116","08/30/14 1116","LOT C5","Arrest","liquor law violation",NA,NA
"14-001138","08/30/14 1118","08/30/14 1118","08/30/14 1118","Lot C5","Arrest","alcohol violation",-93.634768,42.0177172
"14-001139","08/30/14 1126","08/30/14 1126","08/30/14 1126","Lot C6","Arrest","public intoxication",-93.6347647,42.0167821
"14-001140","08/30/14 1119","08/30/14 1119","08/30/14 1119","Lot C5","Arrest","alcohol violation",-93.634768,42.0177172
"14-001140","08/30/14 1119","08/30/14 1119","08/30/14 1119","Lot C5","Arrest","license violation",-93.634768,42.0177172
"14-001140","08/30/14 1119","08/30/14 1119","08/30/14 1119","Lot C5","Arrest","interference",-93.634768,42.0177172
"14-001142","08/30/14 1307","08/30/14 1307","08/30/14 1307","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001142","08/30/14 1307","08/30/14 1307","08/30/14 1307","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001143","08/30/14 1329","08/30/14 1329","08/30/14 1329","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001143","08/30/14 1329","08/30/14 1329","08/30/14 1329","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001144","08/30/14 1317",NA,"08/30/14 1317","Friley Hall","Open","theft",-93.65045,42.0239234
"14-001145","08/30/14 1613","08/30/14 1200","08/30/14 1600","LOT C1","Open","hit and run",NA,NA
"14-001146","08/30/14 1700",NA,"08/30/14 1500","Lot 112J","Open","harassment",-93.6425231,42.0349269
"14-001147","08/30/14 1058",NA,"10/04/14 0840","University Village","Arrest","sexual assault",-93.6441672,42.0427435
"14-001149","08/30/14 2256","08/30/14 2256","08/30/14 2256","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"14-001150","08/30/14 2321","08/30/14 2321","08/30/14 2321","Sweeney Hall","Arrest","public intoxication",-93.6509194,42.0278127
"14-001151","08/31/14 0055","08/31/14 0055","08/31/14 0055","Arbor Street and Sheldon Avenue","Arrest","alcohol violation",-93.6542412,42.0209168
"14-001151","08/31/14 0055","08/31/14 0055","08/31/14 0055","S SHELDON AVE/ARBOR ST","Arrest","liquor law violation",NA,NA
"14-001152","08/31/14 0116","08/31/14 0116","08/31/14 0116","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"14-001153","08/31/14 0117","08/31/14 0117","08/31/14 0117","Lincoln Way and Welch Avenue","Arrest","disorderly conduct",-93.6501393,42.0227328
"14-001154","08/31/14 0136","08/31/14 0136","08/31/14 0136","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
"14-001155","08/31/14 0139","08/31/14 0139","08/31/14 0139","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"14-001156","08/31/14 0331","08/31/14 0331","08/31/14 0331","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"14-001157","08/31/14 0401","08/31/14 0401","08/31/14 0401","100 block of Sheldon Avenue","Arrest","public intoxication",-93.65443,42.0217676
"14-001158","08/31/14 0514","08/31/14 0514","08/31/14 0514","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"14-001159","08/31/14 0500","08/31/14 0500","08/31/14 0500","Lake LaVerne","Arrest","public intoxication",-93.6479874,42.0237049
"14-001162","08/31/14 2155",NA,"08/31/14 2155","2100 block of Union Drive","Open","vandalism",-93.6496968,42.024591
"14-001163","08/31/14 2116","08/31/14 2116","08/31/14 2116","STANGE RD/BLANKENBURG DR","Open","hit and run",NA,NA
"14-001164","09/01/14 1902",NA,"09/01/14 1902","Lot 112B","Open","vandalism",-93.6435978,42.0324968
"14-001165","09/02/14 0145","09/02/14 0145","09/02/14 0145","FRILEY HALL","Open","public intoxication",-93.65045,42.0239234
"14-001167","09/02/14 0901",NA,"09/02/14 0901","Maple-Willow-Larch Commons","Open","theft",-93.6382459,42.0237874
"14-001168","09/02/14 1025","09/02/14 1025","09/02/14 1025","126 S KELLOGG AVE","Open","drug violation",-93.6129552,42.0218351
"14-001169","09/02/14 1116",NA,"09/02/14 1116","University Village","Open","theft",-93.6441672,42.0427435
"14-001170","09/02/14 1220",NA,"09/02/14 1220","Lot 60","Open","vandalism",-93.6530339,42.0209006
"14-001172","09/02/14 2206","09/02/14 2206","09/02/14 2206","100 block Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"14-001173","09/02/14 2318",NA,"09/02/14 2318","Wallace Hall","Open","theft",-93.6499279,42.0142261
"14-001175","09/03/14 1041",NA,"09/03/14 1041","Lot G7","Open","theft",-93.6420154,42.0237318
"14-001176","09/04/14 0147","09/04/14 0147","09/04/14 0147","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"14-001178","09/04/14 1513",NA,"09/04/14 1513","Roberts Hall","Open","harassment",-93.6425636,42.0239302
"14-001180","09/04/14 1829","09/04/14 1829","09/04/14 1829","119 STANTON AVE","Open","all other offenses",-93.6489377,42.0219747
"14-001181","09/04/14 0934",NA,"09/04/14 0934","Iowa State Center","Open","harassment",-93.6375176,42.0213294
"14-001181","09/04/14 2134","09/04/14 2130","09/04/14 2134","JACK TRICE STADIUM","Open","assault",-93.635664,42.016144
"14-001182","09/05/14 0131","09/05/14 0131","09/05/14 0131","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"14-001183","09/05/14 0120","09/05/14 0120","09/05/14 0120","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
"14-001184","09/05/14 0346","09/05/14 0346","09/05/14 0346","Highway 30 and University Boulevard","Arrest","operating while intoxicated",-93.6464654,42.0266187
"14-001184","09/05/14 0346","09/05/14 0346","09/05/14 0346","Highway 30 and University Boulevard","Arrest","alcohol violation",-93.6464654,42.0266187
"14-001187","09/05/14 1334",NA,NA,"State Gymnasium","Unfounded","theft",-93.6538021,42.0246748
"14-001188","09/05/14 1623",NA,"09/05/14 1623","Alumni Center","Open","theft",-93.6387083,42.0181584
"14-001189","09/06/14 0024","09/06/14 0024","09/06/14 0024","2900 block of Wood Street","Arrest","public intoxication",-93.6571486,42.0219425
"14-001190","09/06/14 0054","09/06/14 0054","09/06/14 0054","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"14-001190","09/06/14 0054","09/06/14 0054","09/06/14 0054","Ash Avenue and Lincoln Way","Arrest","alcohol violation",-93.64441,42.0226961
"14-001191","09/06/14 0054","09/06/14 0054","09/06/14 0054","119 Stanton Avenue","Arrest","drug violation",-93.6489377,42.0219747
"14-001192","09/06/14 0242","09/06/14 0242","09/06/14 0242","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"14-001195","09/06/14 0803","09/06/14 0803","09/06/14 0803","LOT B3","Arrest","liquor law violation",NA,NA
"14-001195","09/06/14 0803","09/06/14 0803","09/06/14 0803","Lot B3","Arrest","alcohol violation",-93.6365568,42.0192735
"14-001196","09/06/14 0826","09/06/14 0826","09/06/14 0826","LOT A2","Arrest","liquor law violation",NA,NA
"14-001196","09/06/14 0826","09/06/14 0826","09/06/14 0826","Lot A2","Arrest","alcohol violation",-93.6377863,42.0186104
"14-001197","09/06/14 0844","09/06/14 0844","09/06/14 0844","LOT S8","Arrest","liquor law violation",NA,NA
"14-001197","09/06/14 0844","09/06/14 0844","09/06/14 0844","Lot S8","Arrest","alcohol violation",-93.6334165,42.0148466
"14-001198","09/06/14 0901","09/06/14 0901","09/06/14 0901","LOT S7","Arrest","liquor law violation",-93.6331516,42.0140523
"14-001198","09/06/14 0901","09/06/14 0901","09/06/14 0901","Lot S7","Arrest","alcohol violation",-93.6331516,42.0140523
"14-001199","09/06/14 0908","09/06/14 0908","09/06/14 0908","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001199","09/06/14 0908","09/06/14 0908","09/06/14 0908","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001200","09/06/14 0932","09/06/14 0932","09/06/14 0932","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001200","09/06/14 0932","09/06/14 0932","09/06/14 0932","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001201","09/06/14 1049","09/06/14 1049","09/06/14 1049","LOT S7","Arrest","liquor law violation",-93.6331516,42.0140523
"14-001201","09/06/14 1049","09/06/14 1049","09/06/14 1049","Lot S7","Arrest","alcohol violation",-93.6331516,42.0140523
"14-001202","09/06/14 1055","09/06/14 1055","09/06/14 1055","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001202","09/06/14 1055","09/06/14 1055","09/06/14 1055","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001203","09/06/14 1103","09/06/14 1103","09/06/14 1103","JACK TRICE STADIUM","Arrest","liquor law violation",-93.635664,42.016144
"14-001203","09/06/14 1103","09/06/14 1103","09/06/14 1103","Jack Trice Stadium","Arrest","alcohol violation",-93.635664,42.016144
"14-001204","09/06/14 1118","09/06/14 1118","09/06/14 1118","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001204","09/06/14 1118","09/06/14 1118","09/06/14 1118","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001205","09/06/14 1121","09/06/14 1121","09/06/14 1121","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001205","09/06/14 1121","09/06/14 1121","09/06/14 1121","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001206","09/06/14 1138","09/06/14 1138","09/06/14 1138","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001206","09/06/14 1138","09/06/14 1138","09/06/14 1138","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001207","09/06/14 1155","09/06/14 1155","09/06/14 1155","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"14-001208","09/06/14 1243","09/06/14 1243","09/06/14 1243","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001208","09/06/14 1243","09/06/14 1243","09/06/14 1243","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001209","09/06/14 1328","09/06/14 1328","09/06/14 1328","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"14-001210","09/06/14 1258","09/06/14 1258","09/06/14 1258","Lot B6","Arrest","animal cruelty",-93.6365107,42.0167789
"14-001212","09/06/14 1111",NA,"09/06/14 1111","900 block of Hayward Avenue","Open","vandalism",-93.6504728,42.0148119
"14-001213","09/06/14 1352","09/06/14 1352","09/06/14 1352","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"14-001213","09/06/14 1352","09/06/14 1352","09/06/14 1352","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001213","09/06/14 1352","09/06/14 1352","09/06/14 1352","Lot G3","Arrest","false information",-93.6227301,42.0493019
"14-001213","09/06/14 1352","09/06/14 1352","09/06/14 1352","LOT G3","Arrest","liquor law violation",-93.6227301,42.0493019
"14-001213","09/06/14 1352","09/06/14 1352","09/06/14 1352","LOT G3","Arrest","interference",-93.6227301,42.0493019
"14-001214","09/06/14 1354","09/06/14 1354","09/06/14 1354","South 4th Street and Beach Avenue","Arrest","public intoxication",-93.63915,42.016289
"14-001215","09/06/14 1406","09/06/14 1406","09/06/14 1406","Beach Avenue and Kildee Street","Arrest","public intoxication",-93.6394261,42.0175974
"14-001216","09/06/14 1410","09/06/14 1410","09/06/14 1410","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"14-001217","09/06/14 1505","09/06/14 1505","09/06/14 1505","6th Street and University Boulevard","Arrest","public intoxication",-93.633501,42.027804
"14-001218","09/06/14 1525","09/06/14 1525","09/06/14 1525","Alumni Center","Arrest","public intoxication",-93.6387083,42.0181584
"14-001219","09/06/14 1611","09/06/14 1611","09/06/14 1611","Beach Avenue and Sunset Drive","Arrest","vandalism",-93.6394759,42.0214033
"14-001220","09/07/14 0029","09/07/14 0029","09/07/14 0029","Chamblerlain Street and Lynn Avenue","Arrest","operating while intoxicated",NA,NA
