"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"17-001632","11/12/17 0144","11/12/17 0144","11/12/17 0144","Union Drive Community Center","Arrest","public intoxication",-93.6515007,42.0249565
"17-001634","11/13/17 1500","11/13/17 1500","11/13/17 1500","Memorial Union Parking Ramp","Open","hit and run",-93.6449075,42.0234906
"17-001635","11/13/17 1611","11/13/17 1611","11/13/17 1611","Pearson Hall","Arrest","public intoxication",-93.6498675,42.0260288
"17-001635","11/13/17 1611","11/13/17 1611","11/13/17 1611","Pearson Hall","Arrest","alcohol violation",-93.6498675,42.0260288
"17-001635","11/13/17 1611","11/13/17 1611","11/13/17 1611","Pearson Hall","Arrest","false information",-93.6498675,42.0260288
"17-001636","11/13/17 1817","11/13/17 1817","11/15/17 1623","MWL Commons","Arrest","theft",NA,NA
"17-001637","11/13/17 2037","11/13/17 2037","11/13/17 2037","Memorial Union Parking Ramp","Open","vandalism",-93.6449075,42.0234906
"17-001638","11/13/17 2244","11/13/17 2244","11/13/17 2244","Mortensen Road and State Avenue","Arrest","drug violation",-93.6589323,42.0118849
"17-001640","11/14/17 1121","11/14/17 1121","11/14/17 1121","Eaton Hall","Open","fraud",-93.6528168,42.0245839
"17-001641","11/14/17 1354","11/14/17 1354","11/14/17 1354","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"17-001643","11/15/17 0032","11/15/17 0032","11/15/17 0032","Larch Hall","Open","disorderly conduct",-93.6382868,42.0232779
"17-001644","11/15/17 1315","11/15/17 1315","11/15/17 1315","Armory Building","Open","harassment",-93.6509474,42.029626
"17-001646","11/15/17 2317","11/15/17 2317","11/15/17 2317","Helser Hall","Arrest","public intoxication",-93.6518379,42.02424
"17-001646","11/15/17 2317","11/15/17 2317","11/15/17 2317","Helser Hall","Arrest","assault",-93.6518379,42.02424
"17-001647","11/17/17 0202","11/17/17 0202","11/17/17 0202","Foutainview Apartments","Open","disorderly conduct",-93.6713803,42.0112352
"17-001647","11/17/17 0202","11/17/17 0202","11/17/17 0202","Foutainview Apartments","Open","disorderly conduct",-93.6713803,42.0112352
"17-001647","11/17/17 0202","11/17/17 0202","11/17/17 0202","Foutainview Apartments","Open","theft",-93.6713803,42.0112352
"17-001648","11/17/17 0800","11/17/17 0800","11/17/17 0800","Ames Intermodel Facility","Open","vandalism",-93.6523433,42.0210166
"17-001649","11/17/17 1114","11/17/17 1114","11/17/17 1114","Eaton Hall","Open","theft",-93.6528168,42.0245839
"17-001650","11/17/17 1703","11/17/17 1703","11/17/17 1703","Stange Road and Veenker Drive","Arrest","operating while intoxicated",NA,NA
"17-001653","11/18/17 1536","11/18/17 1536","11/18/17 1536","Arboretum","Open","trespass",-93.6387303,42.011617
"17-001655","11/19/17 0142","11/19/17 0142","11/19/17 0142","Coconino Road and Mortensen Road","Arrest","drug violation",-93.6762975,42.0120724
"17-001657","11/19/17 1303","11/19/17 1303","11/19/17 1303","Geoffroy Hall","Open","theft",-93.6423896,42.0225449
"17-001658","11/20/17 0416",NA,"11/20/17 0416","Lot 1","Open","theft",-93.6540123,42.0236158
"17-001659","11/20/17 1425","11/20/17 1425","11/20/17 1425","Haber Road and North University Boulevard","Arrest","driving violation",-93.6387948,42.0299502
"17-001662","11/21/17 0721",NA,"11/21/17 0721","520 Morrill Road","Open","vandalism",-93.6479232,42.026185
"17-001663","11/21/17 1732","11/21/17 1732","11/21/17 1732","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001664","11/21/17 2135","11/21/17 2135","11/21/17 2135","Bissell Road and Osborn Drive","Open","theft",-93.6518898,42.0288877
"17-001670","11/28/17 0252","11/28/17 0252","11/28/17 0252","Geoffroy Hall","Arrest","vandalism",-93.6423896,42.0225449
"17-001670","11/28/17 0252","11/28/17 0252","11/28/17 0252","Geoffroy Hall","Arrest","public intoxication",-93.6423896,42.0225449
"17-001672","11/28/17 1539","11/28/17 1539","11/28/17 1539","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001680","11/30/17 0149","11/30/17 0149","11/30/17 0149","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"17-001681","11/30/17 0428","11/30/17 0428","11/30/17 0428","2700 blk South Dakota Avenue","Arrest","driving violation",-93.6785896,42.0043906
"17-001684","11/30/17 1016","11/30/17 1016","11/30/17 1016","Horticulture Hall","Arrest","public intoxication",-93.644913,42.0279617
"17-001685","11/30/17 1224","11/30/17 1224","11/30/17 1224","36 Schilletter Village","Open","theft",-93.6416329,42.0442215
"17-001687","12/02/17 0011","12/02/17 0011","12/02/17 0011","119 Stanton Avenue","Arrest","alcohol violation",-93.6489377,42.0219747
"17-001688","12/02/17 0043",NA,"12/02/17 0043","Lot 91","Open","hit and run",NA,NA
"17-001693","12/02/17 1651","12/02/17 0000","12/02/17 1651","King Pavilion","Open","theft",-93.653478,42.0288412
"17-001694","12/02/17 1934","12/02/17 0000","12/02/17 1934","Memorial Union","Open","theft",-93.6459454,42.0236502
"17-001695","12/03/17 0207","12/03/17 0207","12/03/17 0207","Storm Street and Welch Avenue","Arrest","public intoxication",-93.6500563,42.0161339
"17-001696","12/03/17 0219","12/03/17 0219","12/03/17 0219","Lot 59F","Arrest","drug violation",-93.6521476,42.0238811
"17-001697","12/04/17 0037","12/04/17 0037","12/04/17 0037","Lincoln Way and North Riverside Drive","Arrest","operating while intoxicated",-93.6298275,42.0228363
"17-001697","12/04/17 0037","12/04/17 0037","12/04/17 0037","Lincoln Way and North Riverside Drive","Arrest","driving violation",-93.6298275,42.0228363
"17-001698","12/05/17 0858","12/05/17 0858","12/05/17 0858","Willow Hall","Open","harassment",-93.6377325,42.0239136
"17-001699","12/05/17 1349","12/05/17 1349","12/05/17 1349","Science II","Open","assault",-93.6463454,42.0300878
"17-001700","12/05/17 1446","12/05/17 0000","12/07/17 0000","Curtiss Hall","Recovered","theft",-93.6448628,42.0261821
"17-001701","12/05/17 1642","12/05/17 1642","12/05/17 1642","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001702","12/05/17 1722","12/05/17 1722","12/05/17 1722","62 Frederiksen Court","Open","harassment",-93.640536,42.0332645
"17-001703","12/06/17 1226","12/06/17 0000","12/06/17 1226","Lot 28","Open","hit and run",-93.6495783,42.0319068
"17-001704","12/06/17 1352","12/06/17 0000","12/06/17 1352","Armory Building","Open","theft",-93.6509474,42.029626
"17-001705","12/06/17 1354","12/06/17 1354","12/06/17 1354","Armory Building","Open","harassment",-93.6509474,42.029626
"17-001706","12/06/17 1519","12/06/17 1519","12/06/17 1519","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001707","12/06/17 1520","12/06/17 1520","12/06/17 1520","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001708","12/06/17 1716","12/06/17 1716","12/06/17 1716","ISU C Drive and University Boulevard","Open","hit and run",NA,NA
"17-001709","12/07/17 0204","12/07/17 0204","12/07/17 0204","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"17-001710","12/08/17 0049","12/08/17 0049","12/08/17 0049","Arbor Street and State Avenue","Arrest","public intoxication",-93.6591238,42.0209091
"17-001714","12/08/17 2122","12/08/17 0000","12/08/17 2122","Lot 61B","Open","vandalism",-93.6483675,42.0135352
"17-001715","12/09/17 0002","12/09/17 0002","12/09/17 0002","Geoffroy Hall","Open","harassment",-93.6423896,42.0225449
"17-001716","12/09/17 0127","12/09/17 0127","12/09/17 0127","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"17-001716","12/09/17 0127","12/09/17 0127","12/09/17 0127","Hayward Avenue and Storm Street","Arrest","drug violation",-93.6516926,42.0161435
"17-001718","12/09/17 0239","12/09/17 0239","12/09/17 0239","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"17-001718","12/09/17 0239","12/09/17 0239","12/09/17 0239","Mortensen Road and State Avenue","Arrest","alcohol violation",-93.6589323,42.0118849
"17-001719","12/09/17 1711","12/09/17 1711","12/09/17 0000","State Gymnasium","Unfounded","theft",-93.6538021,42.0246748
"17-001720","12/09/17 2039","12/09/17 2039","12/09/17 2039","Chamberlain Street and Welch Avenue","Arrest","alcohol violation",-93.6501941,42.0214439
"17-001722","12/10/17 0042","12/10/17 0042","12/10/17 0042","Lincoln Way and State Avenue","Arrest","drug violation",-93.6591203,42.0227266
"17-001722","12/10/17 0042","12/10/17 0042","12/10/17 0042","Lincoln Way and State Avenue","Arrest","weapon violation",-93.6591203,42.0227266
"17-001722","12/10/17 0042","12/10/17 0042","12/10/17 0042","Lincoln Way and State Avenue","Arrest","obstruction of prosecution",-93.6591203,42.0227266
"17-001723","12/10/17 0203","12/10/17 0203","12/10/17 0203","Hickory Drive and Lincoln Way","Arrest","driving violation",-93.6732329,42.0229789
"17-001724","12/10/17 0203","12/10/17 0203","12/10/17 0203","Coconino Road and Mortensen Road","Arrest","operating while intoxicated",-93.6762975,42.0120724
"17-001725","12/10/17 0257","12/10/17 0257","12/10/17 0257","Ash Avenue and Lincoln Way","Arrest","drug violation",-93.64441,42.0226961
"17-001725","12/10/17 0257","12/10/17 0257","12/10/17 0257","Ash Avenue and Lincoln Way","Arrest","driving violation",-93.64441,42.0226961
"17-001726","12/10/17 0341","12/10/17 0341","12/10/17 0341","Lincoln Way and Lynn Avenue","Arrest","operating while intoxicated",-93.6464086,42.0227244
"17-001726","12/10/17 0341","12/10/17 0341","12/10/17 0341","Lincoln Way and Lynn Avenue","Arrest","drug violation",-93.6464086,42.0227244
"17-001726","12/10/17 0341","12/10/17 0341","12/10/17 0341","Lincoln Way and Lynn Avenue","Arrest","driving violation",-93.6464086,42.0227244
"17-001727","12/11/17 2045","12/11/17 2045","12/11/17 2045","Linden Hall","Arrest","drug violation",-93.6403252,42.0231404
"17-001728","12/12/17 0120","12/12/17 0120","12/12/17 0120","Northridge Lane and Northridge Parkway","Arrest","drug violation",NA,NA
"17-001729","12/12/17 0257","12/12/17 0257","12/12/17 0257","Friley Hall","Open","harassment",-93.65045,42.0239234
"17-001730","12/12/17 1953","12/12/17 0000","12/12/17 1953","State Gymnasium","Open","theft",-93.6538021,42.0246748
"17-001732","12/12/17 2310","12/12/17 2310","12/12/17 2310","Friley Hall","Open","drug violation",-93.65045,42.0239234
"17-001733","12/13/17 0741","12/13/17 0741","12/13/17 0741","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001735","12/13/17 0911","12/13/17 0000","12/13/17 0911","Hoover Hall","Open","vandalism",-93.6511839,42.0266539
"17-001738","12/14/17 0156","12/14/17 0156","12/14/17 0156","Oakwood Road and State Avenue","Arrest","operating while intoxicated",NA,NA
"17-001739","12/14/17 0325","12/14/17 0325","12/14/17 0325","Lot 112D","Arrest","operating while intoxicated",-93.6405435,42.032131
"17-001741","12/14/17 1322","12/14/17 1322","12/14/17 1322","Hyland Avenue and Lincoln Way","Arrest","driving violation",-93.6555907,42.0227264
"17-001742","12/14/17 1733","12/14/17 1733","12/14/17 1733","Armory Building","Open","theft",-93.6509474,42.029626
"17-001745","12/15/17 1148","12/15/17 1148","12/15/17 1148","State Gymnasium","Arrest","theft",-93.6538021,42.0246748
"17-001747","12/15/17 1401","12/15/17 1401","12/15/17 1401","Birch Hall","Arrest","drug violation",-93.6417417,42.0237087
"17-001748","12/15/17 1435",NA,"12/15/17 1435","Memorial Union","Open","theft",-93.6459454,42.0236502
"17-001749","12/15/17 1923","12/15/17 1923","12/15/17 1923","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001750","12/16/17 0948","12/16/17 0948","01/12/18 0948","2229 Lincoln Way","Arrest","theft",-93.6456354,42.0235144
"17-001752","12/17/17 0225","12/17/17 0225","12/17/17 0225","Gable Lane and Gray Avenue","Arrest","public intoxication",-93.6420176,42.0214957
"17-001756","12/18/17 1137",NA,"12/18/17 1137","72 Frederiksen Court","Open","theft",-93.6392405,42.0332064
"17-001757","12/18/17 1418","12/18/17 1418","12/18/17 1418","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001758","12/18/17 2014","12/18/17 2014","12/18/17 2014","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001763","12/21/17 1652","12/21/17 1652","12/21/17 1652","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001765","12/22/17 0934","12/22/17 0934","12/22/17 0934","Dairy Farm","Open","harassment",NA,NA
"17-001767","12/23/17 0217","12/23/17 0217","12/23/17 0217","24th Street and Edenburn Drive","Arrest","driving violation",-93.6441672,42.0427435
"17-001768","12/23/17 0316","12/23/17 0316","12/23/17 0316","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"17-001769","12/23/17 1237","12/23/17 1237","12/23/17 1237","Lot 61B","Open","vandalism",-93.6483675,42.0135352
"17-001770","12/24/17 0039","12/24/17 0039","12/24/17 0039","2147 Union Drive","Open","theft",-93.6496968,42.024591
"17-001771","12/27/17 0851","12/27/17 0851","12/27/17 0851","36 Frederiksen Court","Open","theft",-93.6412736,42.0353215
"17-001772","12/28/17 0134","12/28/17 0134","12/28/17 0134","Hayward Avenue and Lincoln Way","Arrest","alcohol violation",-93.6517059,42.0228461
"17-001774","12/28/17 2014","12/28/17 2014","12/28/17 2014","SE Intramural Fields","Open","vandalism",-93.6306464,42.0122747
"17-001776","12/31/17 0158","12/31/17 0158","12/31/17 0158","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"17-001777","12/31/17 1639","12/31/17 1639","12/31/17 1639","13th Street and Stange Road","Open","hit and run",-93.620521,42.034189
"17-001780","12/31/17 2156","12/31/17 2156","12/31/17 2156","Sheldon Avenue and Union Drive","Arrest","public intoxication",-93.6543018,42.0253597
