"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"13-001834","11/10/13 0255","11/10/13 0255","11/10/13 0255","Lincoln Way and North Russell Avenue","Arrest","operating while intoxicated",-93.6283456,42.0228388
"13-001836","11/10/13 0435","11/10/13 0435","11/10/13 0435","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"13-001836","11/10/13 0435","11/10/13 0435","11/10/13 0435","Wilson Hall","Arrest","contributing to the delinquency of a minor",-93.651021,42.0139143
"13-001837","11/10/13 1259",NA,NA,"Lebaron Hall","Open","theft",-93.6475244,42.0283786
"13-001840","11/11/13 0048","11/11/13 0048","11/11/13 0048","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"13-001841","11/11/13 0406",NA,NA,"Gilman Hall","Open","theft",-93.6486442,42.0294215
"13-001842","11/11/13 0746",NA,NA,"Sloss House","Open","vandalism",-93.6449453,42.025667
"13-001844","11/11/13 1805",NA,NA,"State Gym","Open","theft",-93.6536049,42.0250759
"13-001846","11/12/13 1935",NA,NA,"Lot 54","Open","vandalism",NA,NA
"13-001845","11/12/13 1942","11/12/13 1942","11/12/13 1942","Hilton Coliseum","Arrest","theft",-93.635074,42.022693
"13-001845","11/12/13 1942","11/12/13 1942","11/12/13 1942","Hilton Coliseum","Arrest","drug violation",-93.635074,42.022693
"13-001847","11/13/13 1420",NA,NA,"Gerdin Business Building","Open","theft",-93.6444688,42.0254011
"13-001849","11/13/13 1750",NA,NA,"Lot 61C","Open","theft",-93.6493851,42.0152891
"13-001850","11/14/13 0222","11/14/13 0222","11/14/13 0222","Beach Road and Lincoln Way","Arrest","operating while intoxicated",-93.6394928,42.0227678
"13-001853","11/14/13 0921",NA,NA,"Hilton Coliseum","Open","theft",-93.635074,42.022693
"13-001855","11/14/13 1530",NA,NA,"Lot 93","Open","hit and run",-93.6346687,42.0080731
"13-001857","11/15/13 0124","11/15/13 0124","11/15/13 0124","2300 block of Storm Street","Arrest","public intoxication",-93.6463782,42.0161188
"13-001857","11/15/13 0124","11/15/13 0124","11/15/13 0124","2300 block of Storm Street","Arrest","interference",-93.6463782,42.0161188
"13-001857","11/15/13 0124","11/15/13 0124","11/15/13 0124","2300 block of Storm Street","Arrest","liquor law violation",-93.6463782,42.0161188
"13-001857","11/15/13 0124","11/15/13 0124","11/15/13 0124","2300 block of Storm Street","Arrest","license violation",-93.6463782,42.0161188
"13-001858","11/15/13 0445","11/15/13 0445","11/15/13 0445","Lot S4","Arrest","drug violation",-93.6348588,42.0120423
"13-001859","11/15/13 0740",NA,NA,"Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"13-001860","11/15/13 1359",NA,NA,"Armory Building","Open","theft",-93.6509474,42.029626
"13-001863","11/15/13 1955",NA,NA,"Wallace-Wilson Commons","Open","trespass",-93.6504798,42.0140126
"13-001865","11/16/13 0058","11/16/13 0058","11/16/13 0058","300 block of Welch Avenue","Arrest","public intoxication",-93.6497151,42.0200666
"13-001866","11/16/13 0102","11/16/13 0102","11/16/13 0102","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"13-001867","11/16/13 0124","11/16/13 0124","11/16/13 0124","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-001867","11/16/13 0124","11/16/13 0124","11/16/13 0124","Knapp Street and Welch Avenue","Arrest","interference",-93.6500882,42.0191138
"13-001867","11/16/13 0124","11/16/13 0124","11/16/13 0124","Knapp Street and Welch Avenue","Arrest","disorderly conduct",-93.6500882,42.0191138
"13-001867","11/16/13 0124","11/16/13 0124","11/16/13 0124","Knapp Street and Welch Avenue","Arrest","license violation",-93.6500882,42.0191138
"13-001871","11/17/13 0047",NA,NA,"Wilson Hall","Open","harassment",-93.651021,42.0139143
"13-001872","11/17/13 0101","11/17/13 0101","11/17/13 0101","Lincoln Way and Lynn Avenue","Arrest","public intoxication",-93.6464086,42.0227244
"13-001875","11/17/13 1847",NA,NA,"Bessey Hall","Open","theft",-93.644629,42.0284863
"13-001876","11/18/13 0906",NA,NA,"Coover Hall","Open","theft",-93.6508836,42.0283592
"13-001877","11/18/13 1136",NA,NA,"Hamilton Hall","Open","harassment",-93.6420985,42.0275353
"13-001878","11/18/13 1534",NA,NA,"Union Drive Community Center","Open","harassment",-93.6515007,42.0249565
"13-001879","11/18/13 1626",NA,NA,"Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"13-001881","11/18/13 1720",NA,NA,"Agronomy Farm","Open","theft",NA,NA
"13-001883","11/19/13 1628",NA,NA,"Frederiksen Court","Open","assault",-93.6440878,42.0340306
"13-001888","11/20/13 1654",NA,NA,"Buchanan Hall","Open","assault",-93.642449,42.022653
"13-001889","11/21/13 0152","11/21/13 0152","11/21/13 0152","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"13-001892","11/21/13 0227","11/21/13 0227","11/21/13 0227","Hunt Street and Welch Avenue","Arrest","vandalism",-93.6501239,42.0202787
"13-001892","11/21/13 0227","11/21/13 0227","11/21/13 0227","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"13-001892","11/21/13 0227","11/21/13 0227","11/21/13 0227","Hunt Street and Welch Avenue","Arrest","drug violation",-93.6501239,42.0202787
"13-001890","11/21/13 0234","11/21/13 0234","11/21/13 0234","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"13-001891","11/21/13 0246","11/21/13 0246","11/21/13 0246","Stange Road and University Boulevard","Arrest","public intoxication",-93.6446613,42.030518
"13-001893","11/21/13 0851",NA,NA,"Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"13-001894","11/21/13 1337",NA,NA,"Student Services Building","Open","sexual assault",-93.6501447,42.0253226
"13-001899","11/21/13 1652",NA,NA,"Curtiss Hall","Open","theft",-93.6448628,42.0261821
"13-001897","11/21/13 1714",NA,"12/12/13 1351","State Gym","Arrest","theft",-93.6536049,42.0250759
"13-001898","11/21/13 1802",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-001901","11/22/13 0154","11/22/13 0154","11/22/13 0154","Hyland Avenue and West Street","Arrest","operating while intoxicated",-93.6556457,42.0253446
"13-001907","11/23/13 0000","11/23/13 0000","11/23/13 0000","Larch Hall","Arrest","liquor law violation",-93.6382868,42.0232779
"13-001908","11/23/13 0250","11/23/13 0250","11/23/13 0250","Ash Avenue and Knapp Street","Arrest","public intoxication",-93.6443655,42.019142
"13-001908","11/23/13 0250","11/23/13 0250","11/23/13 0250","Ash Avenue and Knapp Street","Arrest","theft",-93.6443655,42.019142
"13-001908","11/23/13 0250","11/23/13 0250","11/23/13 0250","Ash Avenue and Knapp Street","Arrest","drug violation",-93.6443655,42.019142
"13-001909","11/23/13 1829","11/23/13 1829","11/23/13 1829","Lot S7","Arrest","liquor law violation",-93.6331516,42.0140523
"13-001910","11/23/13 1907","11/23/13 1907","11/23/13 1907","Lot S5","Arrest","public intoxication",-93.633969,42.0126321
"13-001911","11/23/13 1916","11/23/13 1916","11/23/13 1916","Jack Trice Stadium","Arrest","theft",-93.635664,42.016144
"13-001914","11/24/13 0024","11/24/13 0024","11/24/13 0024","Hayward Avenue and Lincoln Way","Arrest","liquor law violation",-93.6517059,42.0228461
"13-001915","11/24/13 0209","11/24/13 0209","11/24/13 0209","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"13-001916","11/24/13 0230","11/24/13 0230","11/24/13 0230","Lincoln Way and State Avenue","Arrest","public intoxication",-93.6591203,42.0227266
"13-001917","11/24/13 0421","11/24/13 0421","11/24/13 0421","Lot 63","Arrest","operating while intoxicated",-93.6367573,42.0239698
"13-001917","11/24/13 0421","11/24/13 0421","11/24/13 0421","Lot 63","Arrest","liquor law violation",-93.6367573,42.0239698
"13-001918","11/25/13 0110","11/25/13 0110","11/25/13 0110","13th Street and Stange Road","Arrest","driving under suspension",-93.620521,42.034189
"13-001924","11/27/13 1513","11/27/13 1513","11/27/13 1513","Forest Hills Drive and Hyland Avenue","Arrest","driving under suspension",-93.6556793,42.0305867
"13-001926","11/28/13 0159","11/28/13 0159","11/28/13 0159","Ontario Circle and Ontario Street","Arrest","operating while intoxicated",-93.6581104,42.0344585
"13-001927","11/28/13 0210","11/28/13 0210","11/28/13 0210","Chamberlain Street and Hayward Avenue","Arrest","operating while intoxicated",-93.6517204,42.0214474
"13-001927","11/28/13 0210","11/28/13 0210","11/28/13 0210","Chamberlain Street and Hayward Avenue","Arrest","driving under suspension",-93.6517204,42.0214474
"13-001928","11/29/13 2320","11/29/13 2320",NA,"Frederiksen Court","Open","disorderly conduct",-93.6440878,42.0340306
"13-001929","11/30/13 1246",NA,NA,"State Gym","Open","theft",-93.6536049,42.0250759
"13-001930","12/01/13 0152","12/01/13 0152","12/01/13 0152","Storm Street and Welch Road","Arrest","public intoxication",-93.6500563,42.0161339
"13-001931","12/01/13 0159","12/01/13 0159","12/01/13 0159","200 block of Stanton Avenue","Arrest","operating while intoxicated",-93.648229,42.021222
"13-001932","12/01/13 1514",NA,NA,"Willow Hall","Open","theft",-93.6377325,42.0239136
"13-001933","12/01/13 1815",NA,NA,"4130 Maricopa Drive","Open","vandalism",-93.6726793,42.0077565
"13-001935","12/01/13 2104",NA,NA,"Willow Hall","Open","theft",-93.6377325,42.0239136
"13-001936","12/01/13 2127",NA,NA,"Willow Hall","Open","theft",-93.6377325,42.0239136
"13-001937","12/02/13 0006",NA,NA,"Lot 3","Open","hit and run",-93.6539354,42.0264782
"13-001938","12/02/13 1342",NA,NA,"Lot 56","Open","hit and run",-93.6384822,42.0249342
"13-001939","12/02/13 1655",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-001940","12/04/13 0126","12/04/13 0126","12/04/13 0126","South 4th Street and University Boulevard","Arrest","operating while intoxicated",-93.63108,42.016262
"13-001943","12/04/13 1439",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-001945","12/05/13 0143","12/05/13 0143","12/05/13 0143","Knapp Street and Lynn Avenue","Arrest","operating while intoxicated",-93.6463784,42.019148
"13-001945","12/05/13 0143","12/05/13 0143","12/05/13 0143","Knapp Street and Lynn Avenue","Arrest","liquor law violation",-93.6463784,42.019148
"13-001945","12/05/13 0143","12/05/13 0143","12/05/13 0143","Knapp Street and Lynn Avenue","Arrest","drug violation",-93.6463784,42.019148
"13-001946","12/05/13 0801",NA,NA,"Gerdin Business Building","Open","harassment",-93.6444688,42.0254011
"13-001948","12/05/13 1029","12/05/13 1029","12/05/13 1029","Beach Road and Wallace Road","Arrest","driving under suspension",-93.6479915,42.0083895
"13-001949","12/05/13 1527",NA,NA,"MacKay Hall","Open","theft",-93.6465403,42.0285999
"13-001951","12/06/13 0030","12/06/13 0030","12/06/13 0030","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"13-001952","12/06/13 0207","12/06/13 0207","12/06/13 0207","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"13-001956","12/06/13 1833",NA,NA,"Wallace Hall","Open","harassment",-93.6499279,42.0142261
"13-001957","12/07/13 0038","12/07/13 0038","12/07/13 0038","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"13-001957","12/07/13 0038","12/07/13 0038","12/07/13 0038","Ash Avenue and Lincoln Way","Arrest","liquor law violation",-93.64441,42.0226961
"13-001958","12/07/13 0117","12/07/13 0117","12/07/13 0117","Hawthorn Court Drive and Stange Road","Arrest","liquor law violation",-93.64473,42.0338708
"13-001960","12/07/13 0200","12/07/13 0200","12/07/13 0200","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"13-001959","12/07/13 0209","12/07/13 0209","12/07/13 0209","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"13-001970","12/09/13 2210",NA,"12/16/13 2100","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"13-001972","12/10/13 1436",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"13-001978","12/11/13 1628",NA,NA,"Lot A3","Open","hit and run",-93.6377976,42.0177136
"13-001979","12/11/13 2144",NA,NA,"Ames Intermodal Facility","Open","vandalism",-93.6523433,42.0210166
"13-001982","12/12/13 0116","12/12/13 0116","12/12/13 0116","100 block of Welch Avenue","Arrest","operating while intoxicated",-93.6501392,42.02272
"13-001982","12/12/13 0116","12/12/13 0116","12/12/13 0116","100 block of Welch Avenue","Arrest","liquor law violation",-93.6501392,42.02272
"13-001981","12/12/13 0119","12/12/13 0119","12/12/13 0119","Martin Hall","Arrest","public intoxication",-93.6529424,42.0238665
"13-001983","12/12/13 1148",NA,NA,"Union Drive Community Center","Open","assault",-93.6515007,42.0249565
"13-001985","12/12/13 2037",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"13-001987","12/12/13 2334",NA,NA,"Friley Hall","Open","theft",-93.65045,42.0239234
"13-001988","12/12/13 2347","12/12/13 2347","12/12/13 2347","Frederiksen Court","Arrest","liquor law violation",-93.6440878,42.0340306
"13-001990","12/13/13 0139","12/13/13 0139","12/13/13 0139","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"13-001991","12/13/13 0158","12/13/13 0158","12/13/13 0158","Lincoln Way and Welch Road","Arrest","operating while intoxicated",-93.6501393,42.0227328
"13-001993","12/13/13 1844","12/13/13 1844","12/13/13 1844","Hilton Coliseum","Arrest","public intoxication",-93.635074,42.022693
"13-001995","12/13/13 1943","12/13/13 1943","12/13/13 1943","Lot B4","Arrest","public intoxication",-93.6366017,42.0186242
"13-001994","12/13/13 2001","12/13/13 2001","12/13/13 2001","Lot B5","Arrest","public intoxication",-93.6365052,42.0178088
"13-001996","12/14/13 0013","12/14/13 0013","12/14/13 0013","Lincoln Way and Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"13-001998","12/14/13 0058","12/14/13 0058","12/14/13 0058","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"13-001999","12/14/13 0111","12/14/13 0111","12/14/13 0111","Lot 63","Arrest","public intoxication",-93.6367573,42.0239698
"13-001999","12/14/13 0111","12/14/13 0111","12/14/13 0111","Lot 63","Arrest","interference",-93.6367573,42.0239698
"13-002001","12/15/13 0005","12/15/13 0005","12/15/13 0005","Hyland Avenue and Lincoln Way","Arrest","liquor law violation",-93.6555907,42.0227264
"13-002004","12/15/13 2345","12/15/13 2345","12/15/13 2345","Larch Hall","Arrest","drug violation",-93.6382868,42.0232779
"13-002005","12/16/13 0550",NA,NA,"Howe Hall","Open","vandalism",-93.6528316,42.0269191
"13-002008","12/16/13 1627",NA,NA,"Armory Building","Open","theft",-93.6509474,42.029626
"13-002009","12/16/13 2312","12/16/13 2312","12/16/13 2312","Buchanan Hall","Arrest","assault",-93.642449,42.022653
"13-002015","12/18/13 1538",NA,NA,"Atanasoff Hall","Open","theft",-93.6495713,42.0281363
"13-002014","12/18/13 1611","12/18/13 1611","12/30/13 0736","Willow Hall","Arrest","harassment",-93.6377325,42.0239136
"13-002016","12/18/13 1626","12/18/13 1626","12/18/13 1626","119 Stanton Avenue","Arrest","liquor law violation",-93.6489377,42.0219747
"13-002021","12/19/13 2245","12/19/13 2245","12/19/13 2245","Little Street and Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"13-002022","12/19/13 2305","12/19/13 2305",NA,"Larch Hall","Unfounded","theft",-93.6382868,42.0232779
"13-002028","12/21/13 0036","12/21/13 0036","12/21/13 0036","South Hazel Avenue and Lincoln Way","Arrest","operating while intoxicated",NA,NA
"13-002029","12/21/13 0054","12/21/13 0054","12/21/13 0054","Hyland Avenue and Oakland Street","Arrest","public intoxication",-93.6557031,42.0280325
"13-002030","12/21/13 0203","12/21/13 0203","12/21/13 0203","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"13-002031","12/21/13 0229","12/21/13 0229","12/21/13 0229","100 block of Dotson Drive","Arrest","operating while intoxicated",-93.6713958,42.0229273
"13-002031","12/21/13 0229","12/21/13 0229","12/21/13 0229","100 block of Dotson Drive","Arrest","drug violation",-93.6713958,42.0229273
"13-002032","12/21/13 2147",NA,NA,"Lyon Hall","Open","vandalism",-93.6424864,42.0245055
"13-002033","12/22/13 0243","12/22/13 0243","12/22/13 0243","Beedle Drive and Lincoln Way","Arrest","operating while intoxicated",-93.6732368,42.0228615
"13-002036","12/23/13 1306",NA,NA,"Lot 112L","Unfounded","theft",NA,NA
"13-002037","12/26/13 0149","12/26/13 0149","12/26/13 0149","Hyland Avenue and Ontario Street","Arrest","driving violation",-93.6556493,42.0345655
"13-002038","12/27/13 0151","12/27/13 0151","12/27/13 0151","Hayward Avenue and Hunt Street","Arrest","driving under suspension",-93.6517575,42.0201314
"13-002038","12/27/13 0151","12/27/13 0151","12/27/13 0151","Hayward Avenue and Hunt Street","Arrest","drug violation",-93.6517575,42.0201314
"13-002039","12/27/13 0214","12/27/13 0214","12/27/13 0214","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"13-002039","12/27/13 0214","12/27/13 0214","12/27/13 0214","Franklin Avenue and Lincoln Way","Arrest","driving while barred",-93.6647899,42.0228024
"13-002040","12/28/13 0202","12/28/13 0202","12/28/13 0202","100 block of Welch Avenue","Arrest","operating while intoxicated",-93.6501392,42.02272
"13-002041","12/29/13 0155","12/29/13 0155","12/29/13 0155","Lincoln Way and Sheldon Avenue","Arrest","driving under suspension",-93.6542392,42.0227224
"13-002041","12/29/13 0155","12/29/13 0155","12/29/13 0155","Lincoln Way and Sheldon Avenue","Arrest","liquor law violation",-93.6542392,42.0227224
"13-002042","12/30/13 0736","12/30/13 0736","12/30/13 0736","Schilletter University Community Center","Arrest","trespass",NA,NA
