"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"12-009818","09/15/12 2234","09/15/12 2234","09/15/12 2234","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009819","09/16/12 0028","09/16/12 0028","09/16/12 0028","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"12-009820","09/16/12 0040","09/16/12 0040","09/16/12 0040","Ash Avenue and Knapp Street","Arrest","public intoxication",-93.6443655,42.019142
"12-009820","09/16/12 0040","09/16/12 0040","09/16/12 0040","Ash Avenue and Knapp Street","Arrest","liquor law violation",-93.6443655,42.019142
"12-009821","09/16/12 0115","09/16/12 0115","09/16/12 0115","Ash Avenue and Knapp Street","Arrest","public intoxication",-93.6443655,42.019142
"12-009822","09/16/12 0133","09/16/12 0133","09/16/12 0133","Ash Avenue and Sunset Drive","Arrest","liquor law violation",-93.6443636,42.0201199
"12-009824","09/16/12 0236","09/16/12 0236","09/16/12 0236","Hyland Avenue and Lincoln Way","Arrest","liquor law violation",-93.6555907,42.0227264
"12-009825","09/16/12 0348","09/16/12 0348","09/16/12 0348","South 4th Street and Beach Avenue","Arrest","operating while intoxicated",-93.63915,42.016289
"12-009828","09/16/12 2335","09/16/12 2335","09/16/12 2335","Freeman Hall","Arrest","drug violation",-93.6416614,42.0247633
"12-009828","09/16/12 2335","09/16/12 2335","09/16/12 2335","Freeman Hall","Arrest","liquor law violation",-93.6416614,42.0247633
"12-009830","09/17/12 1654",NA,"10/03/12 0039","Frederiksen Court","Arrest","drug violation",-93.6440878,42.0340306
"12-009833","09/18/12 0922",NA,NA,"800 block of Hayward Avenue","Open","harassment",-93.6504782,42.0153073
"12-009835","09/18/12 0957",NA,NA,"800 block of Hayward Avenue","Open","vandalism",-93.6504782,42.0153073
"12-009836","09/18/12 1059",NA,NA,"Lagomarcino Hall","Closed","theft",-93.6456391,42.0297367
"12-009839","09/18/12 1430",NA,NA,"Design College","Open","theft",-93.6531506,42.0285641
"12-009840","09/18/12 1459",NA,NA,"Buchanan Hall","Open","harassment",-93.642449,42.022653
"12-009843","09/18/12 1646",NA,NA,"Lot B5","Open","vandalism",-93.6365052,42.0178088
"12-009841","09/18/12 1811",NA,NA,"Disc Golf Course","Open","theft",-93.6385639,42.0358248
"12-009842","09/18/12 1901",NA,NA,"Carver Hall","Open","theft",-93.648337,42.0252611
"12-009845","09/19/12 1115",NA,NA,"Larch Hall","Open","theft",-93.6382868,42.0232779
"12-009844","09/19/12 1117",NA,"10/25/12 1854","Martin Hall","Arrest","drug violation",-93.6529424,42.0238665
"12-009847","09/19/12 1404",NA,NA,"University VIllage","Open","theft",-93.6441672,42.0427435
"12-009848","09/19/12 1434",NA,NA,"Armory","Open","sexual assault",-93.6509474,42.029626
"12-009849","09/20/12 0100",NA,NA,"Maple Hall","Open","vandalism",-93.6387491,42.023654
"12-009850","09/20/12 0109","09/20/12 0109","09/20/12 0109","Grand Avenue and Lincoln Way","Arrest","driving while barred",-93.6201078,42.0229238
"12-009851","09/20/12 0151","09/20/12 0151","09/20/12 0151","Beach Road and Richardson Court","Arrest","public intoxication",-93.639189,42.02383
"12-009851","09/20/12 0151","09/20/12 0151","09/20/12 0151","Beach Road and Richardson Court","Arrest","vandalism",-93.639189,42.02383
"12-009851","09/20/12 0151","09/20/12 0151","09/20/12 0151","Beach Road and Richardson Court","Arrest","theft",-93.639189,42.02383
"12-009852","09/20/12 1126","09/20/12 1126","09/20/12 1126","Lot 36","Arrest","driving under revocation",-93.6467188,42.0297736
"12-009855","09/20/12 1410",NA,NA,"Coover Hall","Open","theft",-93.6508836,42.0283592
"12-009854","09/20/12 1415",NA,NA,"Maple Hall","Open","theft",-93.6387491,42.023654
"12-009856","09/20/12 1650",NA,NA,"Wilson Hall","Open","harassment",-93.651021,42.0139143
"12-009857","09/21/12 0000","09/21/12 0000","09/21/12 0000","Lettie Street and South Wilmoth Avenue","Arrest","liquor law violation",-93.6615876,42.0215154
"12-009858","09/21/12 0131","09/21/12 0131","09/21/12 0131","200 block of Ash Avenue","Arrest","liquor law violation",-93.6440787,42.0212034
"12-009859","09/21/12 0142","09/21/12 0142","09/21/12 0142","200 block of Ash Avenue","Arrest","interference",-93.6440787,42.0212034
"12-009859","09/21/12 0142","09/21/12 0142","09/21/12 0142","200 block of Ash Avenue","Arrest","assault",-93.6440787,42.0212034
"12-009860","09/21/12 0338","09/21/12 0338","09/21/12 0338","Wilson Hall","Arrest","public intoxication",-93.651021,42.0139143
"12-009862","09/21/12 1052","09/21/12 1052","09/21/12 1052","Roberts Hall","Arrest","liquor law violation",-93.6425636,42.0239302
"12-009862","09/21/12 1052","09/21/12 1052","09/21/12 1052","Roberts Hall","Arrest","unlawful use of license",-93.6425636,42.0239302
"12-009862","09/21/12 1052","09/21/12 1052","10/11/12 2011","Roberts Hall","Arrest","drug violation",-93.6425636,42.0239302
"12-009863","09/21/12 1508",NA,NA,"Buchanan Hall","Open","theft",-93.642449,42.022653
"12-009864","09/21/12 1644",NA,NA,"Pammel Woods","Open","theft",NA,NA
"12-009866","09/22/12 0009","09/22/12 0009","09/22/12 0009","Beach Avenue and Lincoln Way","Arrest","public intoxication",-93.639494,42.022655
"12-009866","09/22/12 0009","09/22/12 0009","09/22/12 0009","Beach Avenue and Lincoln Way","Arrest","false information",-93.639494,42.022655
"12-009867","09/22/12 0010","09/22/12 0010","09/22/12 0010","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-009868","09/22/12 0031","09/22/12 0031","09/22/12 0031","2400 block of Chamberlain Street","Arrest","public intoxication",-93.648499,42.0214259
"12-009869","09/22/12 0034","09/22/12 0034","09/22/12 0034","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-009870","09/22/12 0144","09/22/12 0144","09/22/12 0144","Hunt Street and Welch Avenue","Arrest","liquor law violation",-93.6501239,42.0202787
"12-009871","09/22/12 0201","09/22/12 0201","09/22/12 0201","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"12-009874","09/22/12 0319","09/22/12 0319","09/22/12 0319","100 block of Sheldon Avenue","Arrest","public intoxication",-93.65443,42.0217676
"12-009875","09/22/12 1632",NA,NA,"Martin Hall","Open","harassment",-93.6529424,42.0238665
"12-009876","09/22/12 1912","09/22/12 1912","09/22/12 1912","Arboretum","Arrest","drug violation",-93.6387303,42.011617
"12-009876","09/22/12 1912","09/22/12 1912","09/22/12 1912","Arboretum","Arrest","liquor law violation",-93.6387303,42.011617
"12-009886","09/22/12 2126","09/22/12 2126","09/22/12 2126","Mortensen Road and State Avenue","Arrest","liquor law violation",-93.6589323,42.0118849
"12-009878","09/22/12 2303","09/22/12 2303","09/22/12 2303","Willow Hall","Arrest","liquor law violation",-93.6377325,42.0239136
"12-009880","09/23/12 0016","09/23/12 0016","09/23/12 0016","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-009881","09/23/12 0125","09/23/12 0125","09/23/12 0125","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"12-009882","09/23/12 0155","09/23/12 0155","09/23/12 0155","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"12-009883","09/23/12 0404","09/23/12 0404","09/23/12 0404","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"12-009884","09/23/12 1250",NA,NA,"Wallace Hall","Open","vandalism",-93.6499279,42.0142261
"12-009885","09/23/12 1611",NA,NA,"Lot 112A","Open","vandalism",-93.6431428,42.0349871
"12-009887","09/24/12 0559",NA,NA,"Black Engineering","Open","harassment",-93.6513617,42.0260459
"12-009889","09/24/12 1607",NA,NA,"Maple Hall","Open","theft",-93.6387491,42.023654
"12-009891","09/24/12 1845",NA,NA,"Larch Hall","Open","theft",-93.6382868,42.0232779
"12-009894","09/24/12 2308","09/24/12 2308","09/24/12 2308","Arboretum","Arrest","drug violation",-93.6387303,42.011617
"12-009895","09/24/12 2352",NA,NA,"Helser Hall","Open","assault",-93.6518379,42.02424
"12-009895","09/24/12 2352",NA,NA,"Helser Hall","Open","vandalism",-93.6518379,42.02424
"12-009896","09/25/12 0250","09/25/12 0250","09/25/12 0250","Southwest Athletic Complex","Arrest","public intoxication",-93.6571453,42.0163142
"12-009901","09/25/12 1940",NA,NA,"Memorial Union Ramp","Open","theft",-93.6449075,42.0234906
"12-009902","09/25/12 2141","09/25/12 2141","09/25/12 2141","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"12-009904","09/25/12 2226","09/25/12 2226","09/25/12 2226","300 block of South Sheldon Avenue","Arrest","drug violation",-93.653788,42.0207
"12-009909","09/26/12 2107","09/26/12 2107","09/26/12 2107","Hawthorn Court Drive and Stange Road","Arrest","driving under suspension",-93.64473,42.0338708
"12-009910","09/27/12 0136","09/27/12 0136","09/27/12 0136","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"12-009911","09/27/12 0836",NA,NA,"Bio-Renewables Lab","Open","vandalism",NA,NA
"12-009913","09/27/12 1749",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"12-009914","09/27/12 2001","09/27/12 2001","09/27/12 2001","Larch Hall","Arrest","drug violation",-93.6382868,42.0232779
"12-009914","09/27/12 2001","09/27/12 2001","09/27/12 2001","Larch Hall","Arrest","liquor law violation",-93.6382868,42.0232779
"12-009915","09/27/12 2023","09/27/12 2023","09/27/12 2023","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"12-009916","09/28/12 0046","09/28/12 0046","09/28/12 0046","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"12-009917","09/28/12 0412","09/28/12 0412","09/28/12 0412","Lincoln Way and Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"12-009918","09/28/12 0852",NA,NA,"South Campus Storage Facility","Open","theft",NA,NA
"12-009920","09/28/12 1102",NA,NA,"Memorial Union Bookstore","Open","theft",-93.6453763,42.0231853
"12-009921","09/28/12 1532",NA,NA,"Maple Hall","Open","harassment",-93.6387491,42.023654
"12-009922","09/28/12 1858",NA,NA,"Wallace Hall","Open","theft",-93.6499279,42.0142261
"12-009923","09/28/12 2009","09/28/12 2009","09/28/12 2009","South 16th Street and University Boulevard","Arrest","drug violation",-93.6337562,42.0114627
"12-009925","09/28/12 2053",NA,NA,"Willow Hall","Open","harassment",-93.6377325,42.0239136
"12-009924","09/28/12 2054",NA,NA,"Friley Hall","Open","vandalism",-93.65045,42.0239234
"12-009926","09/28/12 2220","09/28/12 2220","09/28/12 2220","Central Campus","Arrest","drug violation",-93.6464654,42.0266187
"12-009927","09/28/12 2234",NA,NA,"Lot 63","Open","theft",-93.6367573,42.0239698
"12-009928","09/28/12 2249","09/28/12 2249","09/28/12 2249","Beach Avenue and Center Drive","Arrest","operating while intoxicated",-93.6394539,42.0195934
"12-009929","09/28/12 2312","09/28/12 2312","09/28/12 2312","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"12-009931","09/28/12 2336","09/28/12 2336","09/28/12 2336","RCA Intramural Fields","Arrest","public intoxication",NA,NA
"12-009930","09/28/12 2343","09/28/12 2343","09/28/12 2343","Central Campus","Arrest","public intoxication",-93.6464654,42.0266187
"12-009932","09/29/12 0016","09/29/12 0016","09/29/12 0016","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"12-009934","09/29/12 0129","09/29/12 0129","09/29/12 0129","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"12-009936","09/29/12 0242","09/29/12 0242","09/29/12 0242","Helser Hall","Arrest","public intoxication",-93.6518379,42.02424
"12-009935","09/29/12 0253","09/29/12 0253","09/29/12 0253","Lincoln Way and Wilmoth Avenue","Arrest","public intoxication",-93.6615998,42.0227611
"12-009937","09/29/12 0331",NA,NA,"300 block of Franklin Avenue","Open","vandalism",-93.6648062,42.0249036
"12-009939","09/29/12 0402",NA,NA,"State Gym","Open","assault",-93.6536049,42.0250759
"12-009940","09/29/12 0523","09/29/12 0523","09/29/12 0523","300 block of Stanton Avenue","Arrest","liquor law violation",-93.6481458,42.0202997
"12-009941","09/29/12 0537",NA,NA,"Frederiksen Court",NA,"theft",-93.6440878,42.0340306
"12-009942","09/29/12 1323","09/29/12 0123","09/29/12 0123","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009943","09/29/12 1417","09/29/12 1417","09/29/12 1417","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009944","09/29/12 1445","09/29/12 1445","09/29/12 1445","Lot C4","Arrest","liquor law violation",-93.6347608,42.0186377
"12-009945","09/29/12 1504","09/29/12 1504","09/29/12 1504","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"12-009946","09/29/12 1527","09/29/12 1527","09/29/12 1527","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009947","09/29/12 1542","09/29/12 1542","09/29/12 1542","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009948","09/29/12 1544","09/29/12 1544","09/29/12 1544","South 16th and Christensen Drive","Arrest","liquor law violation",NA,NA
"12-009950","09/29/12 1601","09/29/12 1601","09/29/12 1601","Lot S8","Arrest","liquor law violation",-93.6334165,42.0148466
"12-009949","09/29/12 1604","09/29/12 1604","09/29/12 1604","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009951","09/29/12 1608","09/29/12 1608","09/29/12 1608","Lot S4","Arrest","liquor law violation",-93.6348588,42.0120423
"12-009953","09/29/12 1613","09/29/12 1613","09/29/12 1613","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009952","09/29/12 1614","09/29/12 1614","09/29/12 1614","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-009954","09/29/12 1627","09/29/12 1627","09/29/12 1627","Lot D4","Arrest","liquor law violation",-93.6331915,42.016812
"12-009955","09/29/12 1639","09/29/12 1639","09/29/12 1639","Lot C3","Arrest","liquor law violation",-93.6347895,42.0192833
"12-009956","09/29/12 1657","09/29/12 1657","09/29/12 1657","Beach Avenue and Greenbriar Circle","Arrest","liquor law violation",-93.639397,42.0125416
"12-009957","09/29/12 1710","09/29/12 1710","09/29/12 1710","Lot 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"12-009958","09/29/12 1724","09/29/12 1724","09/29/12 1724","Lot G5","Arrest","liquor law violation",-93.6286452,42.0096516
"12-009960","09/29/12 1727","09/29/12 1727","09/29/12 1727","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"12-009961","09/29/12 1737","09/29/12 1737","09/29/12 1737","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009962","09/29/12 1738","09/29/12 1738","09/29/12 1738","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-009964","09/29/12 1742","09/29/12 1742","09/29/12 1742","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-009963","09/29/12 1746","09/29/12 1746","09/29/12 1746","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009965","09/29/12 1800","09/29/12 1800","09/29/12 1800","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009965","09/29/12 1800","09/29/12 1800","09/29/12 1800","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009965","09/29/12 1800","09/29/12 1800","09/29/12 1800","Lot G3","Arrest","interference",-93.6227301,42.0493019
"12-009965","09/29/12 1800","09/29/12 1800","09/29/12 1800","Lot G3","Arrest","false information",-93.6227301,42.0493019
"12-009966","09/29/12 1807","09/29/12 1807","09/29/12 1807","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009968","09/29/12 1931","09/29/12 1931","09/29/12 1931","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009969","09/29/12 1952","09/29/12 1952","09/29/12 1952","Lot G3","Arrest","drug violation",-93.6227301,42.0493019
"12-009969","09/29/12 1952","09/29/12 1952","09/01/12 1952","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009970","09/29/12 2008","09/29/12 2008","09/29/12 2008","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009971","09/29/12 2021","09/29/12 2021","09/29/12 2021","Campus Avenue and West Street","Arrest","operating while intoxicated",-93.6570365,42.0253277
"12-009972","09/29/12 2021","09/29/12 2021","09/29/12 2021","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009973","09/29/12 2033","09/29/12 2033","09/29/12 2033","Jacobson Athletic Building","Arrest","public intoxication",NA,NA
"12-009975","09/29/12 2118","09/29/12 2118","09/29/12 2118","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-009974","09/29/12 2123","09/29/12 2123","09/29/12 2123","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009976","09/29/12 2135","09/29/12 2135","09/29/12 2135","Lot S4","Arrest","public intoxication",-93.6348588,42.0120423
"12-009977","09/29/12 2149",NA,NA,"Lot G3","Open","theft",-93.6227301,42.0493019
"12-009977","09/29/12 2149",NA,NA,"Lot G3","Open","vandalism",-93.6227301,42.0493019
"12-009980","09/29/12 2328","09/29/12 2328","09/29/12 2328","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"12-009982","09/30/12 0040","09/30/12 0040","09/30/12 0040","Wallace Hall","Arrest","public intoxication",-93.6499279,42.0142261
"12-009983","09/30/12 0111","09/30/12 0111","09/30/12 0111","Frederiksen Court","Arrest","liquor law violation",-93.6440878,42.0340306
"12-009983","09/30/12 0111","09/30/12 0111","09/30/12 0111","Frederiksen Court","Arrest","unlawful use of license",-93.6440878,42.0340306
"12-009984","09/30/12 0355",NA,NA,"Wallace Hall","Open","theft",-93.6499279,42.0142261
"12-009985","09/30/12 1020",NA,NA,"Wallace Hall","Open","theft",-93.6499279,42.0142261
"12-009989","10/01/12 1030",NA,NA,"200 block of Hayward Avenue","Open","sexual assault",-93.6517204,42.0214471
